"Dataset_ID","Site_Name","Latitude","Longitude","Elevation","Continent","Megabiome"
100014,"Suancigou Feng",35.51,105.81,1840,"Asia",6
100015,"Suancigou Tang",35.5,105.833,1850,"Asia",6
100016,"Sujiawan 2006",35.533,104.517,1950,"Asia",6
100017,"Hongshui River 2003",38.179,102.765,1452,"Asia",6
100018,"Wuying River",35.76,105.82,1400,"Asia",6
100019,"Zoige RM",33.95,102.35,3401,"Asia",6
100020,"Chenghai CH2",23.483,116.8,5,"Asia",1
100021,"Dongguan PK16",22.733,113.717,15,"Asia",2
100022,"Huangsha H24",23.133,113.233,40,"Asia",2
100024,"Lingdingyang L2",22.35,113.817,-3,"Asia",1
100025,"Shantou SH5",23.45,116.667,8,"Asia",1
100026,"Shuidong A1",21.55,111.667,-9,"Asia",1
100027,"Shunde ZK08",22.833,113.25,4,"Asia",6
100028,"Tianyang TY1",20.35,110.35,90,"Asia",3
100029,"Zhongshan PK19",21.8,113.3,6,"Asia",1
100030,"Bajiaotian",25.2,110.2,1800,"Asia",3
100031,"Beihai GK10",21.533,109.083,-2,"Asia",1
100034,"Nantun",26.7,104.233,2197,"Asia",2
100035,"Suoma",26.033,105.833,1085,"Asia",2
100036,"Xiaoheitu",26.233,105.917,1384,"Asia",2
100040,"Baihe River",40.867,115.85,865,"Asia",6
100041,"Baiyangdian Lake GY",38.833,115.917,10,"Asia",3
100042,"Cangumiao",38.967,118.6,70,"Asia",3
100043,"Daziying",39.333,119.17,50,"Asia",3
100044,"Fengning",41.2,116.633,645,"Asia",3
100045,"Huangjiapu",40.567,115.15,500,"Asia",6
100046,"Maohebei",39.5,119.17,50,"Asia",3
100047,"Mengcun",38.05,117.117,5,"Asia",3
100048,"Nanwangzhuang",38.45,114.917,24,"Asia",3
100050,"Yangerzhuang",38.35,117.35,5,"Asia",3
100051,"Yangjiapo",40.017,118.683,70,"Asia",3
100052,"Yangyuan-Caocun",40.1,114.4,875,"Asia",6
100053,"Yangyuan-Xipu",40.117,114.217,912,"Asia",6
100054,"Yanshengang",39.867,118.867,23,"Asia",3
100055,"Beidawan",48.133,134.7,60,"Asia",3
100056,"Chuangye",48.333,134.467,50,"Asia",3
100057,"Minzhuqiao",47.533,133.867,52,"Asia",3
100058,"Qindeli",47.883,133.667,52,"Asia",3
100059,"Tangbei 94-A",48.35,129.667,486,"Asia",3
100061,"Tuqiang",52.233,122.8,400,"Asia",4
100063,"Chadianpo",36.1,114.4,65,"Asia",3
100064,"Dengjiacun",34.469,113.655,133,"Asia",3
100065,"Guangrunpo1",36.017,114.533,56,"Asia",3
100066,"Wangjiadian",36.161,114.669,67,"Asia",3
100067,"Xishan",34.912,113.53,141,"Asia",3
100068,"Dajiu Lake C1",31.75,110.667,1700,"Asia",3
100069,"Jiangling",30.133,112.333,30,"Asia",2
100070,"Longquan Lake LC2",31.081,112.238,80,"Asia",3
100071,"Miancheng M1",30.19,113.23,24,"Asia",2
100072,"Taibai Lake TN1",29.996,115.807,44,"Asia",3
100073,"Zhoulao",29.817,112.883,31,"Asia",2
100074,"Anguli Nur Lake",41.333,114.367,1000,"Asia",6
100075,"Baahar Nuur Lake",39.317,109.267,1278,"Asia",6
100077,"Charisu",42.95,122.35,249,"Asia",3
100078,"Chifeng-Qiguo Mt.",42.283,118.967,562,"Asia",6
100079,"Daihai Lake 99a",40.583,112.667,1220,"Asia",6
100080,"Daihai Lake DH99B",40.583,112.667,1200,"Asia",6
100081,"Dalai Nur Lake-Haiyan",43.283,116.583,1200,"Asia",6
100082,"Diaojiaohaizi DJ",41.3,112.35,1800,"Asia",6
100083,"Gaoximage Lake",42.954,115.367,1253,"Asia",6
100084,"Hailar",49.233,119,760,"Asia",6
100085,"Hamaertai Lake Ha2",38.717,108.75,1343,"Asia",6
100086,"Hanhai Lake H1",40.283,112.833,1200,"Asia",6
100087,"Dali Nur-Haoluku Lake",42.956,116.757,1295,"Asia",6
100088,"Hulun Nur lake HL06",49.127,117.506,545,"Asia",6
100089,"Hulun Nur lake",49.28,117.4,544,"Asia",6
100090,"Dali Nur-Jiangjunpaozi Lake",42.374,117.47,1490,"Asia",3
100091,"Juyan Lake",41.88,101.85,892,"Asia",7
100092,"Dali Nur-Liuzhouwan Lake",42.707,116.683,1365,"Asia",6
100093,"Chasuqi",40.667,111.133,1000,"Asia",6
100096,"Hexigten-Shidicun",43.25,117.517,1077,"Asia",6
100097,"Wangxianggou",42.067,119.917,751,"Asia",6
100098,"Ordos-Yangjiawan",39.468,110.165,1219,"Asia",6
100099,"Boyiqiao ZK01",31.767,119.8,5,"Asia",3
100100,"Changjiang River CM97",31.617,121.383,2,"Asia",3
100101,"Changjiang River HQ98",32.25,120.233,6,"Asia",3
100104,"Gucheng Lake",31.276,118.897,6,"Asia",3
100107,"Qidong",31.9,121.7,10,"Asia",3
100108,"Xinghua XH1",32.71,119.876,2,"Asia",3
100109,"Zhenjiang",32.183,119.45,6,"Asia",3
100110,"Dahu Lake",24.25,115.033,250,"Asia",2
100111,"Dingnan",24.75,115.033,274,"Asia",2
100112,"Poyang Lake ZK2",29.742,116.214,8,"Asia",2
100114,"Dashan",44.883,124.85,200,"Asia",3
100115,"Erlongwan Maar Lake",42.3,126.367,724,"Asia",3
100117,"Harbaling",43.633,129.2,600,"Asia",3
100118,"Hongsheng",46.667,123.717,146,"Asia",3
100119,"Jinchuan",42.35,126.383,620,"Asia",3
100121,"Songjiang",42.581,128.326,680,"Asia",3
100122,"Xiaonan",43.883,125.217,209,"Asia",3
100127,"Ak Terek",41.28333,72.83333,1748,"Asia",3
100128,"Bakaly Lake",41.86667,71.96667,1879,"Asia",3
100131,"Nizhnee Lake",41.31,72.96,1371,"Asia",3
100132,"Ortok Lake",41.23333,73.25,1786,"Asia",6
100133,"Verkhnee Lake",41.31,72.96,1440,"Asia",3
100134,"Changxing Island",39.583,121.417,6,"Asia",3
100135,"Maili",42.867,122.883,155,"Asia",3
100140,"Hoton-Nur-2",48.62167,88.34583,2083,"Asia",6
100141,"Hovsgol Lake C8",51.1,100.5,1645,"Asia",6
100142,"Khonin Nuga-River Terrace",49.08,107.2875,900,"Asia",3
100143,"Lake Ugii Nuur",47.76667,102.7667,1330,"Asia",6
100145,"Yolin Am",43.43333,104.1,2390,"Asia",6
100146,"Haiyuan 2008",36.433,105.967,1600,"Asia",6
100147,"South China Sea C4",18.38333,108.0667,-76,"Asia",1
100149,"Ayongwama Co",34.831,98.198,4220,"Asia",8
100151,"Dabsan Lake CK1/81",37.1,95.5,2675,"Asia",7
100152,"Dashuitang",37.133,100.333,3454,"Asia",6
100153,"Douco Lake",35.317,99.183,4595,"Asia",8
100154,"Gounong Co KX-1",34.633,92.15,4670,"Asia",8
100155,"Halali",36.717,99.783,3220,"Asia",6
100157,"Koucha Lake",34.011,97.241,4540,"Asia",8
100158,"Luanhaizi Lake LH2",37.593,101.35,3200,"Asia",6
100159,"Qinghai Lake QH-2000",36.667,100.517,3200,"Asia",6
100162,"Foyechi Lake",33.95,107.733,3400,"Asia",3
100163,"Jiangcun",34.4,109.5,650,"Asia",3
100164,"Liushuwan",37.767,108.833,1300,"Asia",6
100165,"Luochuan",35.75,109.417,1068,"Asia",3
100168,"Guangfulin",31.065,121.192,4,"Asia",2
100169,"Heming 2007",30.95,121.867,4,"Asia",3
100170,"Jiading P5",31.383,121.233,4,"Asia",2
100172,"Shanghai CY",31.217,121.4,4,"Asia",2
100174,"Zhaoxiang",31.133,121.183,3,"Asia",2
100175,"Ganhai",38.885,112.194,1854,"Asia",6
100177,"Yanggao Wangguantun",40.267,113.667,800,"Asia",6
100178,"Dahaizi Lake",27.833,102.667,3660,"Asia",6
100179,"Hongyuan Baihe",32.8,102.533,3500,"Asia",8
100180,"Jinsha Relics IT6814",28.5,104.067,1794,"Asia",3
100181,"Naleng Co",31.113,99.755,4200,"Asia",8
100182,"Shayema Lake",28.583,102.217,2400,"Asia",3
100183,"Yidun Lake",30.298,99.552,4470,"Asia",8
100184,"Zoige DC",33.905,102.545,3396,"Asia",6
100185,"Zoige RH",33.95,103.35,3400,"Asia",6
100186,"Chitsai Lake",23.753,121.236,2890,"Asia",3
100187,"Ilan",24.75,121.733,410,"Asia",5
100188,"Sun-Moon Lake",23.867,120.917,746,"Asia",2
100189,"Toushe Lake",23.82,120.9,650,"Asia",1
100190,"Barkol Lake BLK06E",43.617,92.8,1575,"Asia",7
100191,"Beilikekule Lake",36.667,89,4680,"Asia",8
100192,"Bosten Lake",42,87.02,1050,"Asia",7
100193,"Caotanhu 2002",44.418,86.024,380,"Asia",6
100194,"Chaiwopu CKF",43.5,87.9,1100,"Asia",6
100196,"Damagou",37,80.7,1380,"Asia",7
100197,"Daxigou",43.117,86.85,3450,"Asia",6
100198,"Dongdaohaizi Lake B",44.697,89.56,430,"Asia",7
100199,"Ebinur Lake",44.88,82.94,212,"Asia",6
100200,"Ebinur Lake-SW",45,82.8,212,"Asia",7
100201,"Huashuwozi",43.801,89.133,1320,"Asia",6
100202,"Lop Nur K1",40.283,90.25,790,"Asia",7
100203,"Lop Nur Luo4",40.333,90.25,800,"Asia",7
100204,"Manas Lake LM-1",45.833,85.917,251,"Asia",7
100205,"Niya River",37.733,82.767,1373,"Asia",6
100206,"Sichanghu Lake",44.31,89.143,589,"Asia",7
100207,"Tagle",37.033,80.767,1368,"Asia",7
100208,"Tianshuihai SI2",35.35,79.517,4836,"Asia",8
100209,"Tianshuihai TS95",35.35,79.517,4900,"Asia",8
100210,"Wulungu Lake WLG-2004",47.217,87.3,479,"Asia",7
100213,"Xiaoshazi Lake",36.783,90.833,4106,"Asia",8
100214,"Xiaoxigou",43.8,89.122,1360,"Asia",7
100215,"Yuetegan 2",37.15,79.917,1277,"Asia",7
100217,"Bangong Co Lake",33.72,78.81,4241,"Asia",8
100218,"Hidden Lake HL1",29.813,92.54,4980,"Asia",8
100219,"Ngion Co",30.467,91.5,4515,"Asia",8
100220,"Peiku Co",28.91,85.61,4590,"Asia",8
100221,"Co Qongjiamong",29.813,92.373,4980,"Asia",8
100222,"Ren Co R1",30.733,96.683,4450,"Asia",8
100223,"Selin Co CK8803",31.81,88.97,4530,"Asia",8
100224,"Wasong",32.991,103.052,3490,"Asia",6
100225,"Wumaqu",30.533,91.383,4370,"Asia",8
100226,"Xuguo Co",31.95,90.333,4595,"Asia",8
100227,"Yanghu Lake",35.433,84.65,4778,"Asia",8
100228,"Zabuye Lake ZK2",31.46,84.05,4421,"Asia",8
100229,"Zigetang Co",32,90.9,4560,"Asia",8
100230,"Erhai Lake ES",25.855,100.171,1974,"Asia",3
100231,"Ganlanba",22.483,100.6,500,"Asia",5
100232,"Manxing Lake",21.95,100.483,1200,"Asia",3
100234,"Hemudu HMD-1",29.967,121.35,6,"Asia",3
100235,"Kuahuqiao 2",30.25,120.2,0,"Asia",2
100236,"Luojiang",29.984,121.363,4,"Asia",3
100238,"Akkol Lake",50.25,89.625,2204,"Asia",6
100239,"Baikal CON01-606-3",52.08333,105.8653,130,"Asia",4
100240,"Grusha Lake",50.38333,89.41667,2413,"Asia",4
100241,"Kendegelukol Lake",50.5055,87.64167,2050,"Asia",4
100242,"Tashkol Lake",50.45,87.67083,2150,"Asia",4
100243,"Uzunkol Lake",50.45404,87.67608,1985,"Asia",4
100244,"Gur",50,137.05,35,"Asia",3
100245,"Kiya",47.83333,135.6667,100,"Asia",3
100246,"Pobochnoye",53.03333,51.84167,65,"Asia",3
100247,"Tyapka",53.7,140.1167,4,"Asia",4
100248,"Aral Lake",44.42,59.98333,53,"Asia",6
100249,"Gantang SZY",26.767,119.033,1007,"Asia",2
100250,"Huguangyan Maar Lake B",21.15,110.283,88,"Asia",3
100251,"Jingbo Lake",43.9085,128.75,350,"Asia",3
100252,"Xingkai Lake",45.206,132.509,69,"Asia",3
100253,"Qigai Nuur QGN-2004",39.65,109.9,1329,"Asia",6
100254,"11-CH-12A Lake",72.39888,102.2886,60,"Asia",8
100256,"Achit Nuur",49.41667,90.51667,1444,"Asia",6
100257,"Baikal Lake-CON01-605-3",51.585,104.8547,675,"Asia",3
100258,"Baikal Lake-CON01-605-5",51.58361,104.8517,665,"Asia",3
100259,"Big Yarovoe Lake",52.8526,78.62668,79,"Asia",6
100260,"Cheremushka Bog",52.75,108.083,1500,"Asia",3
100261,"Chernaya Gorka",67.08333,65.35,170,"Asia",8
100262,"Dolgoe Ozero",71.86667,127.0667,40,"Asia",8
100265,"Khanda",55.44,107,713,"Asia",4
100266,"Khanda-1",55.44,107,713,"Asia",4
100267,"LAB2-95",72.38167,99.86167,65,"Asia",8
100268,"Lake Kotokel_2010",52.78333,108.1167,458,"Asia",4
100271,"LAO6-96",72.39,99.715,65,"Asia",8
100272,"Laptev PM9462",73.50333,136.005,0,"Asia",8
100273,"Levinson-Lessing Lake",74.473,98.636,47,"Asia",8
100275,"Melkoye Lake",64.85833,175.2333,36,"Asia",4
100276,"Okunayka",55.52,108.47,1450,"Asia",4
100278,"Patricia Lake",63.325,176.5,121,"Asia",4
100279,"Pernatoye Lake",50.0405,155.3952,6,"Asia",8
100280,"Sakhalin Island_Khoe",51.34,142.14,15,"Asia",4
100281,"Salym-Yugan A",60.01667,72.08333,58,"Asia",4
100282,"Shaamar",50.2,105.2,650,"Asia",3
100283,"Tso Kar Lake",33.30884,78.02516,4527,"Asia",8
100284,"Tso Moriri Lake",32.929,78.323,4522,"Asia",8
100285,"Two-Yurts Lake_PG1856-3",56.82267,160.0403,275,"Asia",8
100286,"Two-Yurts Lake_PG1857-2",56.81675,160.0675,275,"Asia",8
100287,"Two-Yurts Lake_PG1857-5",56.81675,160.0678,275,"Asia",8
100288,"Ukta Creek mouth",55.8,109.7,906,"Asia",4
100289,"Yenisei",68.16667,87.15,68,"Asia",4
100290,"Julietta Lake",61.3375,154.5555,880,"Asia",8
100292,"Kuhai Lake",35.516,99.31,4150,"Asia",8
100294,"Qinpu ZX-1",31.25,121.167,3,"Asia",2
100295,"Retreat Lake",24.483,121.433,2230,"Asia",3
100296,"Aibi Lake",45.01667,82.83333,200,"Asia",7
100297,"Balikun Lake",43.675,92.8,1575,"Asia",6
100298,"Yili River",43.85714,81.96508,928,"Asia",3
100299,"Haligu",27.003,100.181,3277,"Asia",3
100300,"Shudu Lake 06SD",27.91,99.95,3630,"Asia",6
100302,"Malyi Krechet Lake",64.8,175.5333,32,"Asia",4
100303,"Dajiu Lake DJH-1",31.486,110.001,1751,"Asia",6
100304,"Donggi Cona",35.28217,98.55208,4095,"Asia",8
100305,"Kirek Lake",56.11,84.23,90,"Asia",3
100306,"Lake Sokoch",53.254,157.754,495,"Asia",8
100307,"Zhukovskoye mire",56.33333,84.83333,106,"Asia",3
100308,"Ahung Co",31.616,92.07,4450,"Asia",8
100309,"Laotanfang",26.1,103.2,3579,"Asia",6
100311,"El'gygytgyn Lake_P2",67.54722,172.1253,542,"Asia",8
100313,"Khuisiin Lake",46.61025,101.7789,2270,"Asia",6
100314,"Lake Fernsehsee",52.82803,60.49897,290,"Asia",6
100315,"Gonghai Lake",38.91,112.23,1860,"Asia",6
100316,"Qiganhu Lake",42.9,119.3,600,"Asia",6
100317,"Sihailongwan Lake",42.28333,126.6,797,"Asia",3
100319,"Chaginskoe",56.45,84.88333,80,"Asia",4
100320,"Sayram Lake",44.617,81.133,2072,"Asia",6
100321,"Sumxi",34.61667,80.28333,5058,"Asia",8
100322,"Ximen Co",33.379,101.104,4000,"Asia",8
100324,"Ilirney",67.35,168.3167,407,"Asia",4
100325,"Rauchuagytgyn",67.78938,168.73352,423,"Asia",8
100326,"Bolshoe Toko PG2133",56.04,130.87,903,"Asia",4
100327,"Emanda",65.294,135.7592,671,"Asia",4
100328,"Omoloy 14-OM-02B",70.72,132.67,58,"Asia",4
100329,"Omoloy 14-OM-12A",70.96,132.57,60,"Asia",8
100330,"Omoloy 14-OM-20B",70.53,132.91,52,"Asia",4
200002,"Yuetegan_1994",37.5,79.8,1330,"Asia",7
200003,"Muge Co",30.13,101.83,3780,"Asia",6
200004,"Tangra Yumco",31.23,86.72,4545,"Asia",8
200005,"Tangra Yumco",31.23,86.72,4545,"Asia",8
200006,"HTL Lake",41.08343,112.6546,1981,"Asia",6
200007,"Narenxia Peat",48.8,86.9,1760,"Asia",3
200008,"Genggahai Lake",36.19,100.1,2858,"Asia",6
200009,"Yangzhuoyongco",28.97,90.71,4494,"Asia",8
200010,"Langgeri",36.25,101.2,3565,"Asia",6
200011,"Taruoco",31.13,84.17,4566,"Asia",8
200012,"Changning",36.8,101.73,2470,"Asia",6
200013,"KE Section",35.65,101.1,3780,"Asia",6
200014,"Jiangxigou",36.59,100.3,3312,"Asia",6
200015,"TianE Lake",39.24,97.92,3012,"Asia",6
200016,"Zhabuye",31.35,84.07,4421,"Asia",8
200017,"Qiumunan",31.53,84.06,4453,"Asia",8
200019,"Walker Lake",35.39249,-111.733,2500,"Western North America",3
200020,"Valle di Castiglione",41.9,12.76,44,"Europe",3
200021,"Toushe Basin",23.82,120.88,650,"Asia",1
200033,"CH22KW31",3.5167,5.5667,-1181,"Africa",1
200034,"Lagaccione",42.57,11.8,355,"Europe",3
200035,"Banyoles",42.12908,2.754,173,"Europe",3
200036,"Lake Malawi",-11.22,34.42,470,"Africa",5
200041,"BIW95-4",35.245,136.054,84,"Asia",3
200048,"MD95-2042",37.7998,-10.1665,-3146,"Europe",5
200050,"MD99-2331",42.15,-9.6833,-2120,"Europe",3
200053,"175-1078C",-11.9208,13.4002,-426,"Africa",5
200055,"Stracciacappa",42.13,12.32,220,"Europe",3
200059,"GeoB3104-1",-3.6667,-37.7167,-767,"South America",1
200060,"GeoB3910-2",-4.245,-36.345,-2362,"South America",1
200062,"146-893A",34.2875,-120.036,-588,"Western North America",6
200063,"161-976",36.2054,-4.3127,-1108,"Europe",3
200064,"Siberia1",-17.09,-64.72,2920,"South America",1
200068,"F2-92-P3",35.6233,-121.438,-799,"Western North America",3
200070,"167-1019",41.6828,-124.933,-978,"Western North America",3
200072,"W8709A-13",42.117,-125.75,-2712,"Western North America",3
200075,"Caco",-2.97,-43.42,120,"South America",1
200077,"La Laguna",4.92,-74.03,2900,"South America",1
200078,"Tagua Tagua",-34.5,-71.16,200,"South America",3
200081,"GeoB1023-5",-17.1572,11.0117,-1978,"Africa",3
200082,"202-1233C",-41.0001,-74.4499,-838,"South America",3
200084,"Taiquemo",-42.17,-73.6,170,"South America",3
200085,"Tswaing Crater",-25.4,28.08,1100,"Africa",5
200089,"Core Trident 163 31B",-3.61,-83.96,-3210,"South America",1
200090,"Lac du Bouchet",44.9091,3.78994,1200,"Europe",3
200094,"Cambara do Sul",-29.05,-50.1,1040,"South America",1
200099,"Lake Nojiri",36.831,138.216,657,"Asia",3
200100,"Mfabeni Peatland",-28.1487,32.5187,11,"Africa",1
200103,"Rice Lake 79",40.3,-123.22,1100,"Western North America",3
200104,"W8709A-8",42.262,-127.678,-3111,"Western North America",3
200108,"133-820",-16.637,146.3037,-290,"Indopacific",1
200109,"MD02-2579",27.7873,-82.5178,-10,"Eastern North America",3
200111,"Rice Lake 81",40.3,-123.22,1100,"Western North America",3
200112,"SU81-18",37.767,-10.183,-3155,"Europe",5
200114,"Yuhuicun ABYT2008",32.925,117.333,32,"Asia",3
200115,"Yuhuicun ABYT2009",32.925,117.333,32,"Asia",3
200117,"Daxing DZK1",39.722,116.316,49,"Asia",3
200118,"Shunyi GZK1",40.147,116.533,50,"Asia",3
200121,"Dadiwan",34.883,105.683,1450,"Asia",6
200122,"Hongshui River",38.179,102.765,1460,"Asia",6
200123,"Jiudaogou",40.5,96.65,2143,"Asia",6
200124,"Linze",39.187,100.135,1417,"Asia",6
200125,"Sanjiaocheng SJC",39.006,103.338,1320,"Asia",7
200127,"Zhuyeze Lake QTH02",39.05,103.667,1309,"Asia",6
200128,"Doumen D7",22.2,113.283,50,"Asia",1
200129,"Guangzhou GZ-2",22.706,113.514,1,"Asia",2
200131,"Jiaotang P30",22.95,113.367,15,"Asia",2
200132,"Sanshui K5",22.783,112.633,12,"Asia",1
200133,"Shantou SH6",23.417,116.683,3,"Asia",1
200134,"Tianyang Maar Lake TYC",20.52,110.301,108,"Asia",3
200136,"Pearl River Delta ZJK04",21.768,112.756,-7,"Asia",1
200137,"Beibu Gulf B106",19.901,108.601,-50,"Asia",1
200138,"Beibu Gulf C4",18.377,108.063,-76,"Asia",1
200139,"Dahu Lake",22.32,107.119,134,"Asia",3
200140,"Longzhai Cave",24.564,107.096,100,"Asia",2
200141,"Qinzhou Bay LM01",21.754,108.547,0,"Asia",1
200142,"Qinzhou Bay Q24",21.87,108.506,0,"Asia",1
200143,"Yingluo Bay O18",21.481,109.76,0,"Asia",1
200144,"Baixian Lake LB-1",25.2,107.998,790,"Asia",2
200145,"Daleigongping",26.467,108.283,1850,"Asia",3
200146,"Jiulongchi Lake",27.917,108.683,2213,"Asia",2
200147,"Jiulongchi JL15",27.899,108.693,2048,"Asia",2
200150,"Baiyangdian Lake 4",38.4,115.983,7,"Asia",3
200151,"Niangziguan",37.95,113.883,410,"Asia",3
200152,"Weichang-Yudaokou",42.472,117.127,1470,"Asia",6
200153,"Tongjiang 96-QP",47.65,132.5,49,"Asia",3
200154,"Wuchanghai",47.217,127.333,200,"Asia",3
200155,"Dajiu Lake",31.491,109.996,1760,"Asia",3
200156,"Dajiuhu Lake",31.567,109.933,1700,"Asia",3
200157,"Dajiu Lake C2",31.75,110.667,1700,"Asia",3
200158,"Qujialing QJL",30.833,112.903,54,"Asia",3
200162,"Yellow Sea CJ08-185",33.783,122.363,-27,"Asia",3
200163,"Yellow Sea CJ08-322",31.728,124.385,-49,"Asia",3
200164,"Yellow Sea 11",39.167,123.333,-48,"Asia",3
200165,"Chichi Lake 1",42.033,128.133,1800,"Asia",4
200166,"Hani",42.214,126.518,899,"Asia",3
200167,"Hani 2012",42.225,126.504,921,"Asia",3
200168,"Kaitong",44.83,123.1,148,"Asia",6
200169,"Shuangyang",43.45,125.75,215,"Asia",3
200170,"Zhennan",45.767,123.117,150,"Asia",6
200173,"Linfeng Bridge",32.05,118.767,10,"Asia",3
200175,"Puzhen",32.133,118.65,15,"Asia",3
200176,"Dahu Lake DW",24.25,115.033,250,"Asia",2
200177,"Poyang Lake ZK01",29.032,116.147,14,"Asia",3
200178,"Liaohe River Plain LT",41.118,122.687,5,"Asia",3
200179,"Liaohe River Plain SHYE",41.767,123.433,42,"Asia",3
200181,"South China Sea Q4",21.006,115.423,-126,"Asia",1
200182,"Anguli Nuur Lake",41.333,114.35,1315,"Asia",6
200183,"Dali Lake CMD",43.32,116.577,1226,"Asia",6
200184,"Dali Nur-Xiaoniuchang",42.618,116.817,1460,"Asia",6
200185,"Daihai Lake",40.583,112.7,1221,"Asia",6
200186,"Daihai Lake Basin DH1",40.582,112.667,1209,"Asia",6
200187,"Daihai Lake-Wajianggou",40.583,112.667,1500,"Asia",6
200188,"Huangqihai Lake HQ",40.83636,113.2786,997,"Asia",6
200189,"Huiteng Xil",41.142,112.625,2000,"Asia",6
200190,"Horqin Sandy Land ADQ",43.643,122.963,154,"Asia",3
200191,"Burjans Nur Lake",39.783,109.333,1366,"Asia",6
200192,"Salawusu",38.583,108.833,1200,"Asia",6
200193,"Salawusu-Dishaogou",37.83,108.45,1200,"Asia",6
200194,"Tengger Nur Lake",40.467,110.67,997,"Asia",6
200195,"Wulan Buh Desert WL10ZK-1",40.041,105.778,1026,"Asia",7
200196,"Zhenglan Qi-Shandian River",42.217,116.617,1257,"Asia",6
200197,"Haiyuan 2007",36.433,105.967,1600,"Asia",6
200198,"Shuidonggou SDG2",38.283,106.5,1200,"Asia",6
200199,"Bas Co TG3",32.903,91.922,5186,"Asia",8
200200,"Bunan Lake",35.95,90.833,4876,"Asia",8
200201,"Dalianhai Lake DLH",36.247,100.407,2850,"Asia",6
200202,"Dunde",38.1,96.4,5325,"Asia",8
200203,"Ngoring Lake CK6",34.917,97.733,4272,"Asia",8
200204,"Gahai Lake DG02",37.167,97.55,2980,"Asia",7
200206,"Kakitu Mt 2",38.001,96.467,4620,"Asia",8
200207,"Nyainbo yuze",33.3,101.117,4154,"Asia",8
200208,"Qinghai Lake QH85-14C",36.75,100.167,3196,"Asia",6
200209,"Tanggula Mt TG5",34.103,92.628,4745,"Asia",8
200210,"Wenquangou",35.917,94.2,4700,"Asia",8
200211,"Ulan Ul Lake",34.867,90.5,4854,"Asia",8
200212,"Xijir Ulan Lake",35.233,90.333,4500,"Asia",8
200213,"Ximencuo Lake",33.37619,101.1027,4020,"Asia",8
200214,"Xining ZK2",35.967,101.667,4363,"Asia",6
200215,"Yaxi Co",34.283,92.667,4000,"Asia",8
200216,"Ershilipu",36.933,116.65,50,"Asia",3
200217,"Qingdao ZK2",36.291,120.459,31,"Asia",3
200218,"Qingdao ZK3",36.264,120.639,7,"Asia",3
200219,"Qingdao ZK4",35.958,120.225,24,"Asia",3
200220,"Sangluoshu",37.5,117.733,50,"Asia",3
200221,"Tuloucun",36.233,115.65,50,"Asia",3
200222,"Datong Dongshuitou",40.1,113.283,1880,"Asia",6
200223,"Yanggao Heitutang",40.367,113.733,700,"Asia",6
200224,"Dongcheng Reservior",34.167,109.3,517,"Asia",3
